Expression,Left Eye Height,Right Eye Height,Left Eyebrow Height,Right Eyebrow Height,LeftEyebrow to Eye Distance,RightEyebrow to Eye Distance,MouthHeight,Timestamp
Sad,17.000000,15.132746,18.973666,16.763055,52.009614,42.201896,38.013156,85.094066,34.280000ms,
Doubt,16.031220,14.035669,18.439089,15.231546,49.040799,39.560081,34.014703,88.090862,34.412000ms,
Doubt,16.000000,16.124515,18.439089,15.231546,49.678969,37.643060,33.015148,89.140339,34.548000ms,
Doubt,17.029386,15.033296,18.973666,15.231546,50.328918,37.947332,32.140317,91.268834,34.690000ms,
Doubt,17.000000,16.031220,19.416488,14.764823,48.270074,37.000000,32.140317,90.138782,34.820000ms,
Doubt,17.000000,15.132746,18.439089,15.652476,48.270074,36.687873,31.144823,90.138782,34.949000ms,
Doubt,17.029386,15.000000,18.027756,16.155494,50.328918,38.275318,31.256999,89.140339,35.083000ms,
Doubt,17.029386,17.262677,19.416488,16.552945,49.040799,36.687873,31.064449,90.199778,35.217000ms,
Doubt,17.029386,15.033296,18.681542,16.155494,49.678969,39.217343,31.064449,90.088845,35.352000ms,
Doubt,17.029386,16.278821,19.416488,17.464249,49.040799,37.643060,32.062439,89.202018,35.490000ms,
Doubt,17.029386,15.000000,17.720045,15.231546,49.678969,38.275318,33.136083,88.204308,35.628000ms,
Doubt,17.000000,15.000000,17.464249,15.811388,49.678969,39.217343,32.140317,90.199778,35.747000ms,
Doubt,17.029386,15.000000,17.720045,16.155494,49.678969,38.275318,33.136083,89.274856,35.871000ms,
Doubt,18.000000,16.124515,19.646883,17.464249,49.040799,37.947332,32.062439,89.274856,36.008000ms,
Doubt,18.000000,15.033296,19.646883,16.552945,49.040799,37.643060,33.060551,91.197588,36.128000ms,
Doubt,18.000000,16.124515,18.439089,17.464249,49.040799,37.947332,32.062439,91.197588,36.251000ms,
Doubt,17.029386,16.278821,18.681542,15.811388,49.678969,39.560081,32.062439,90.271812,36.372000ms,
Doubt,17.000000,15.132746,19.416488,16.552945,49.040799,38.600518,33.060551,89.202018,36.497000ms,
Doubt,17.000000,16.124515,17.720045,15.231546,49.040799,39.560081,32.062439,89.274856,36.627000ms,
Doubt,18.027756,17.262677,18.439089,16.155494,49.678969,37.643060,33.060551,90.271812,36.753000ms,
Sad,15.033296,13.038405,19.646883,16.552945,52.801515,44.384682,34.132096,90.199778,36.873000ms,
Sad,14.035669,13.038405,19.924859,17.464249,54.405882,47.296934,33.136083,92.135769,37.007000ms,
Sad,13.038405,12.041595,18.973666,17.464249,54.203321,48.270074,33.136083,92.086915,37.140000ms,
Sad,14.000000,12.041595,19.646883,17.088007,54.405882,46.324939,33.136083,91.137259,37.252000ms,
Doubt,16.000000,15.033296,18.681542,16.155494,51.224994,40.804412,34.132096,92.135769,37.374000ms,
Doubt,16.000000,15.033296,17.720045,16.155494,51.224994,40.521599,32.140317,90.199778,37.511000ms,
Doubt,17.000000,15.033296,18.681542,16.155494,49.040799,38.600518,32.015621,88.204308,37.641000ms,
Doubt,17.029386,17.262677,20.615528,16.552945,50.447993,38.327536,33.060551,88.141931,37.777000ms,
Doubt,17.029386,15.132746,18.681542,16.155494,48.918299,38.600518,32.062439,91.197588,37.899000ms,
Doubt,17.029386,15.132746,19.924859,17.720045,49.819675,39.560081,33.060551,88.277970,38.031000ms,
Doubt,17.000000,16.124515,19.646883,18.027756,49.040799,38.600518,33.060551,90.199778,38.163000ms,
Doubt,17.000000,15.033296,18.439089,15.652476,49.678969,40.521599,32.062439,90.049986,38.299000ms,
Doubt,18.000000,16.031220,18.681542,15.652476,48.918299,38.600518,33.060551,88.051122,38.426000ms,
Doubt,17.029386,16.031220,18.681542,15.811388,48.270074,38.600518,32.062439,87.206651,38.565000ms,
Doubt,17.000000,17.000000,18.439089,16.155494,47.634021,38.600518,32.062439,87.051709,38.681000ms,
Doubt,17.029386,15.033296,18.681542,16.552945,49.040799,40.521599,32.062439,90.049986,38.803000ms,
Doubt,17.029386,16.031220,18.681542,15.231546,49.040799,40.804412,33.060551,88.204308,38.925000ms,
Doubt,17.000000,16.278821,18.681542,16.155494,48.918299,39.560081,33.060551,89.202018,39.027000ms,
Doubt,17.000000,17.000000,18.439089,17.088007,49.678969,39.560081,34.058773,89.050547,39.134000ms,
Doubt,18.027756,15.033296,18.681542,15.231546,48.270074,39.849718,32.062439,89.202018,39.243000ms,
Doubt,17.000000,15.132746,18.681542,15.231546,49.678969,40.521599,32.015621,88.204308,39.354000ms,
